Source,Target,Weight,Type
67,9,160.0,Undirected
67,11,4.0,Undirected
67,14,1024.0,Undirected
67,15,13098.0,Undirected
67,17,70.0,Undirected
67,22,1669.0,Undirected
67,23,3532.0,Undirected
67,25,161.0,Undirected
67,26,7.0,Undirected
67,27,45065.0,Undirected
67,28,1.0,Undirected
67,30,6.0,Undirected
67,31,319.0,Undirected
67,32,2984.0,Undirected
67,33,4381.0,Undirected
67,34,16.0,Undirected
67,35,88.0,Undirected
67,36,64.0,Undirected
67,37,405.0,Undirected
67,39,48.0,Undirected
67,40,1221.0,Undirected
67,42,67.0,Undirected
67,44,1565.0,Undirected
67,51,48.0,Undirected
67,52,41.0,Undirected
67,54,4.0,Undirected
67,59,1.0,Undirected
67,60,75.0,Undirected
67,62,4.0,Undirected
67,63,5.0,Undirected
67,68,39.0,Undirected
67,70,80.0,Undirected
67,77,23.0,Undirected
67,80,7005.0,Undirected
67,86,93.0,Undirected
67,96,37.0,Undirected
67,97,213.0,Undirected
67,108,275.0,Undirected
67,117,117.0,Undirected
67,125,110.0,Undirected
67,134,3.0,Undirected
67,146,637.0,Undirected
67,158,136.0,Undirected
67,168,12.0,Undirected
68,2,3314.0,Undirected
68,3,2224.0,Undirected
68,4,4862.0,Undirected
68,5,224.0,Undirected
68,6,5736.0,Undirected
68,7,2079.0,Undirected
68,8,578.0,Undirected
68,9,1462.0,Undirected
68,10,39.0,Undirected
68,11,2185.0,Undirected
68,13,1227.0,Undirected
68,14,12955.0,Undirected
68,15,87302.0,Undirected
68,17,284.0,Undirected
68,19,20.0,Undirected
68,21,113.0,Undirected
68,22,96569.0,Undirected
68,23,571.0,Undirected
68,25,115.0,Undirected
68,26,46.0,Undirected
68,27,6502.0,Undirected
68,28,1.0,Undirected
68,30,10181.0,Undirected
68,31,128.0,Undirected
68,32,5097.0,Undirected
68,33,629.0,Undirected
68,34,35.0,Undirected
68,35,11234.0,Undirected
68,36,1371.0,Undirected
68,39,94.0,Undirected
68,40,7004.0,Undirected
68,42,72.0,Undirected
68,44,5131.0,Undirected
68,45,14886.0,Undirected
68,48,4947.0,Undirected
68,49,13.0,Undirected
68,51,2138.0,Undirected
68,52,35767.0,Undirected
68,54,21.0,Undirected
68,58,10.0,Undirected
68,59,1.0,Undirected
68,60,1046.0,Undirected
68,62,35412.0,Undirected
68,63,5574.0,Undirected
68,66,34.0,Undirected
68,67,5.0,Undirected
68,69,4066.0,Undirected
68,70,23430.0,Undirected
68,73,548.0,Undirected
68,74,137.0,Undirected
68,76,210.0,Undirected
68,77,282.0,Undirected
68,78,133.0,Undirected
68,80,696.0,Undirected
68,82,159.0,Undirected
68,83,273.0,Undirected
68,84,5604.0,Undirected
68,86,1500.0,Undirected
68,87,79.0,Undirected
68,88,92.0,Undirected
68,90,5595.0,Undirected
68,92,3.0,Undirected
68,98,267.0,Undirected
68,100,20.0,Undirected
68,104,2.0,Undirected
68,105,87.0,Undirected
68,109,390.0,Undirected
68,116,51.0,Undirected
68,117,282.0,Undirected
68,119,1.0,Undirected
68,121,510.0,Undirected
68,133,8.0,Undirected
68,134,12.0,Undirected
68,146,214.0,Undirected
68,148,435.0,Undirected
68,156,26.0,Undirected
68,158,12.0,Undirected
68,168,25.0,Undirected
68,182,26.0,Undirected
68,94,1.0,Undirected
68,96,5.0,Undirected
68,150,2.0,Undirected
68,170,9.0,Undirected
68,91,15254.0,Undirected
68,102,1.0,Undirected
69,2,452.0,Undirected
69,3,139792.0,Undirected
69,4,11777.0,Undirected
69,6,5142.0,Undirected
69,7,11899.0,Undirected
69,8,348.0,Undirected
69,9,3316.0,Undirected
69,10,8235.0,Undirected
69,11,5792.0,Undirected
69,13,2069.0,Undirected
69,14,68775.0,Undirected
69,15,147593.0,Undirected
69,17,95.0,Undirected
69,18,187.0,Undirected
69,21,329.0,Undirected
69,22,345142.0,Undirected
69,23,16848.0,Undirected
69,25,3791.0,Undirected
69,27,71695.0,Undirected
69,30,56297.0,Undirected
69,31,72798.0,Undirected
69,32,58171.0,Undirected
69,34,24.0,Undirected
69,35,14726.0,Undirected
69,36,10280.0,Undirected
69,37,9516.0,Undirected
69,39,50.0,Undirected
69,40,59546.0,Undirected
69,42,28564.0,Undirected
69,44,19387.0,Undirected
69,45,18168.0,Undirected
69,48,2209.0,Undirected
69,49,295.0,Undirected
69,51,59624.0,Undirected
69,52,20896.0,Undirected
69,55,7.0,Undirected
69,60,17845.0,Undirected
69,62,4382.0,Undirected
69,63,57259.0,Undirected
69,68,66727.0,Undirected
69,70,14026.0,Undirected
69,72,1.0,Undirected
69,73,6394.0,Undirected
69,77,30.0,Undirected
69,78,178.0,Undirected
69,80,4169.0,Undirected
69,82,375.0,Undirected
69,83,1814.0,Undirected
69,84,182368.0,Undirected
69,86,5730.0,Undirected
69,87,112081.0,Undirected
69,88,60200.0,Undirected
69,90,3600.0,Undirected
69,98,5363.0,Undirected
69,100,747.0,Undirected
69,102,46.0,Undirected
69,103,13.0,Undirected
69,105,42.0,Undirected
69,112,7.0,Undirected
69,116,120.0,Undirected
69,117,3905.0,Undirected
69,121,1775.0,Undirected
69,133,2.0,Undirected
69,134,17.0,Undirected
69,146,204.0,Undirected
69,148,4453.0,Undirected
69,150,14.0,Undirected
69,156,30.0,Undirected
69,158,3.0,Undirected
69,182,5.0,Undirected
69,213,9.0,Undirected
69,19,329.0,Undirected
69,76,66.0,Undirected
69,96,17.0,Undirected
69,109,349.0,Undirected
69,74,6.0,Undirected
69,89,20585.0,Undirected
69,91,14740.0,Undirected
69,29,561.0,Undirected
69,5,170.0,Undirected
69,26,65.0,Undirected
69,57,3.0,Undirected
69,125,2.0,Undirected
70,2,2638.0,Undirected
70,3,275.0,Undirected
70,4,101108.0,Undirected
70,5,1898.0,Undirected
70,6,8197.0,Undirected
70,7,1364.0,Undirected
70,8,636.0,Undirected
70,9,509.0,Undirected
70,10,219.0,Undirected
70,11,1564.0,Undirected
70,13,620.0,Undirected
70,14,14025.0,Undirected
70,15,33393.0,Undirected
70,16,95.0,Undirected
70,17,2340.0,Undirected
70,21,5169.0,Undirected
70,22,15384.0,Undirected
70,23,6979.0,Undirected
70,27,71249.0,Undirected
70,29,95.0,Undirected
70,30,5436.0,Undirected
70,31,1131.0,Undirected
70,32,28946.0,Undirected
70,34,498.0,Undirected
70,35,3276.0,Undirected
70,36,10252.0,Undirected
70,37,2971.0,Undirected
70,39,1108.0,Undirected
70,40,2431.0,Undirected
70,42,1406.0,Undirected
70,44,21634.0,Undirected
70,45,74085.0,Undirected
70,48,29.0,Undirected
70,49,504.0,Undirected
70,51,94.0,Undirected
70,52,1941.0,Undirected
70,55,1732.0,Undirected
70,58,1027.0,Undirected
70,60,927.0,Undirected
70,62,3570.0,Undirected
70,63,6577.0,Undirected
70,67,491.0,Undirected
70,68,733.0,Undirected
70,69,1750.0,Undirected
70,71,829.0,Undirected
70,72,25.0,Undirected
70,73,684.0,Undirected
70,76,5157.0,Undirected
70,77,31.0,Undirected
70,80,2864.0,Undirected
70,82,1413.0,Undirected
70,83,39.0,Undirected
70,84,7027.0,Undirected
70,86,177.0,Undirected
70,87,230.0,Undirected
70,88,1922.0,Undirected
70,90,10.0,Undirected
70,95,1.0,Undirected
70,96,36.0,Undirected
70,97,3.0,Undirected
70,98,35.0,Undirected
70,100,113.0,Undirected
70,102,72.0,Undirected
70,105,1219.0,Undirected
70,108,334.0,Undirected
70,109,1888.0,Undirected
70,115,35.0,Undirected
70,116,28.0,Undirected
70,117,775.0,Undirected
70,119,2.0,Undirected
70,121,412.0,Undirected
70,148,8.0,Undirected
70,150,24.0,Undirected
70,155,203.0,Undirected
70,156,3.0,Undirected
70,182,3.0,Undirected
70,54,696.0,Undirected
70,66,870.0,Undirected
70,78,1.0,Undirected
70,110,9.0,Undirected
70,127,3.0,Undirected
70,133,17.0,Undirected
70,138,7.0,Undirected
70,146,10550.0,Undirected
70,168,5.0,Undirected
70,187,8.0,Undirected
70,74,10.0,Undirected
70,92,1.0,Undirected
70,103,2.0,Undirected
71,2,2766.0,Undirected
71,4,12971.0,Undirected
71,7,2134.0,Undirected
71,9,1882.0,Undirected
71,10,3.0,Undirected
71,22,3274.0,Undirected
71,23,12182.0,Undirected
71,27,358274.0,Undirected
71,44,102346.0,Undirected
71,67,670.0,Undirected
71,70,83.0,Undirected
71,75,2532.0,Undirected
71,82,1.0,Undirected
71,92,15628.0,Undirected
71,104,144.0,Undirected
71,109,1688.0,Undirected
71,113,7720.0,Undirected
71,115,2229.0,Undirected
71,119,8.0,Undirected
71,134,417.0,Undirected
71,150,49.0,Undirected
71,158,1092.0,Undirected
71,168,258.0,Undirected
71,181,122.0,Undirected
71,193,19.0,Undirected
71,3,85.0,Undirected
71,6,775.0,Undirected
71,8,249.0,Undirected
71,13,10.0,Undirected
71,14,5701.0,Undirected
71,15,35189.0,Undirected
71,16,2.0,Undirected
71,17,500.0,Undirected
71,18,1105.0,Undirected
71,19,31.0,Undirected
71,21,5.0,Undirected
71,25,240.0,Undirected
71,26,4.0,Undirected
71,28,88.0,Undirected
71,29,17.0,Undirected
71,30,111.0,Undirected
71,31,190.0,Undirected
71,32,33534.0,Undirected
71,33,1506.0,Undirected
71,34,83.0,Undirected
71,35,549.0,Undirected
71,36,6823.0,Undirected
71,37,10405.0,Undirected
71,39,3.0,Undirected
71,40,274.0,Undirected
71,42,594.0,Undirected
71,45,3456.0,Undirected
71,48,4.0,Undirected
71,51,129.0,Undirected
71,52,11.0,Undirected
71,54,2.0,Undirected
71,55,1335.0,Undirected
71,58,2.0,Undirected
71,59,3.0,Undirected
71,60,496.0,Undirected
71,62,1191.0,Undirected
71,63,202.0,Undirected
71,66,564.0,Undirected
71,68,52.0,Undirected
71,69,36.0,Undirected
71,72,3.0,Undirected
71,73,8.0,Undirected
71,76,1.0,Undirected
71,77,22.0,Undirected
71,78,21.0,Undirected
71,80,26064.0,Undirected
71,83,30.0,Undirected
71,84,124.0,Undirected
71,86,382.0,Undirected
71,87,13.0,Undirected
71,90,95.0,Undirected
71,91,2.0,Undirected
71,102,7.0,Undirected
71,105,75.0,Undirected
71,116,16.0,Undirected
71,117,775.0,Undirected
71,121,1.0,Undirected
71,125,1754.0,Undirected
71,138,9.0,Undirected
71,146,54.0,Undirected
71,159,88.0,Undirected
71,187,3.0,Undirected
71,213,25.0,Undirected
71,118,144.0,Undirected
72,2,21.0,Undirected
72,15,10.0,Undirected
72,32,1405.0,Undirected
72,42,62.0,Undirected
72,52,1.0,Undirected
72,60,5.0,Undirected
72,63,4.0,Undirected
72,86,32.0,Undirected
72,88,3.0,Undirected
72,117,427.0,Undirected
72,7,341.0,Undirected
72,9,341.0,Undirected
72,14,122.0,Undirected
72,23,22.0,Undirected
72,31,108.0,Undirected
72,40,904.0,Undirected
72,70,6.0,Undirected
72,133,11.0,Undirected
72,26,110.0,Undirected
72,109,1.0,Undirected
73,2,25.0,Undirected
73,3,260.0,Undirected
73,4,68.0,Undirected
73,6,305.0,Undirected
73,11,20017.0,Undirected
73,13,3754.0,Undirected
73,14,7071.0,Undirected
73,15,34790.0,Undirected
73,17,62.0,Undirected
73,21,1378.0,Undirected
73,22,1565.0,Undirected
73,23,37.0,Undirected
73,30,10088.0,Undirected
73,32,65239.0,Undirected
73,34,83.0,Undirected
73,35,21185.0,Undirected
73,36,10079.0,Undirected
73,40,17528.0,Undirected
73,42,5095.0,Undirected
73,44,3320.0,Undirected
73,45,629.0,Undirected
73,48,183.0,Undirected
73,52,184.0,Undirected
73,60,635.0,Undirected
73,62,126.0,Undirected
73,63,1234.0,Undirected
73,68,167.0,Undirected
73,69,853.0,Undirected
73,70,2949.0,Undirected
73,71,3482.0,Undirected
73,72,96.0,Undirected
73,80,4108.0,Undirected
73,84,58.0,Undirected
73,86,41.0,Undirected
73,87,114.0,Undirected
73,88,48.0,Undirected
73,98,20590.0,Undirected
73,100,159.0,Undirected
73,102,102.0,Undirected
73,116,6.0,Undirected
73,117,2513.0,Undirected
73,121,90811.0,Undirected
73,133,53.0,Undirected
73,180,13.0,Undirected
73,7,46.0,Undirected
73,8,20.0,Undirected
73,27,918.0,Undirected
73,9,26.0,Undirected
73,37,55.0,Undirected
73,76,45.0,Undirected
73,108,117.0,Undirected
73,166,2.0,Undirected
73,148,54.0,Undirected
73,18,8640.0,Undirected
73,33,68414.0,Undirected
73,39,129.0,Undirected
73,57,666.0,Undirected
73,74,1.0,Undirected
73,75,8308.0,Undirected
73,78,1690.0,Undirected
73,92,1662.0,Undirected
73,109,818.0,Undirected
73,113,11350.0,Undirected
73,90,7.0,Undirected
74,3,567.0,Undirected
74,4,51144.0,Undirected
74,7,97.0,Undirected
74,9,97.0,Undirected
74,13,1128.0,Undirected
74,14,50721.0,Undirected
74,15,209853.0,Undirected
74,22,1226.0,Undirected
74,26,286.0,Undirected
74,27,4481.0,Undirected
74,30,782.0,Undirected
74,34,5.0,Undirected
74,35,1656.0,Undirected
74,36,1471.0,Undirected
74,37,459.0,Undirected
74,52,4.0,Undirected
74,53,2034.0,Undirected
74,60,1.0,Undirected
74,62,39.0,Undirected
74,66,1818.0,Undirected
74,68,1882.0,Undirected
74,70,174.0,Undirected
74,73,4.0,Undirected
74,80,525.0,Undirected
74,82,1722.0,Undirected
74,90,2.0,Undirected
74,91,1.0,Undirected
74,94,55.0,Undirected
74,100,1.0,Undirected
74,102,38.0,Undirected
74,133,47.0,Undirected
74,134,72.0,Undirected
74,150,4.0,Undirected
74,156,83.0,Undirected
74,182,18.0,Undirected
74,6,153.0,Undirected
74,11,1034.0,Undirected
74,19,24.0,Undirected
74,44,14045.0,Undirected
74,63,4227.0,Undirected
74,84,52.0,Undirected
74,87,52.0,Undirected
74,159,745.0,Undirected
74,121,23.0,Undirected
74,2,3.0,Undirected
74,23,15.0,Undirected
74,31,3.0,Undirected
74,39,1.0,Undirected
74,42,1.0,Undirected
74,45,19.0,Undirected
74,69,3.0,Undirected
74,98,106.0,Undirected
74,40,665.0,Undirected
74,88,88.0,Undirected
74,158,17.0,Undirected
75,45,9.0,Undirected
75,92,1.0,Undirected
75,109,7309.0,Undirected
75,113,804.0,Undirected
75,168,5666.0,Undirected
75,15,38.0,Undirected
75,22,26.0,Undirected
75,23,3.0,Undirected
75,27,101.0,Undirected
75,44,1.0,Undirected
75,49,58.0,Undirected
75,71,437.0,Undirected
75,76,4.0,Undirected
75,62,1.0,Undirected
75,115,1405.0,Undirected
75,14,1.0,Undirected
75,40,305.0,Undirected
76,2,13777.0,Undirected
76,3,419.0,Undirected
76,4,2248.0,Undirected
76,5,26986.0,Undirected
76,6,69429.0,Undirected
76,7,12416.0,Undirected
76,8,3717.0,Undirected
76,9,6818.0,Undirected
76,10,1881.0,Undirected
76,11,687.0,Undirected
76,13,236.0,Undirected
76,14,8878.0,Undirected
76,15,52698.0,Undirected
76,16,54788.0,Undirected
76,17,831.0,Undirected
76,18,779.0,Undirected
76,21,114.0,Undirected
76,22,72850.0,Undirected
76,23,99063.0,Undirected
76,25,773.0,Undirected
76,26,617.0,Undirected
76,27,24438.0,Undirected
76,28,658.0,Undirected
76,29,169.0,Undirected
76,30,765.0,Undirected
76,31,8748.0,Undirected
76,32,40012.0,Undirected
76,33,1786.0,Undirected
76,34,6261.0,Undirected
76,35,49845.0,Undirected
76,36,516.0,Undirected
76,37,857.0,Undirected
76,39,3832.0,Undirected
76,40,7288.0,Undirected
76,44,13484.0,Undirected
76,45,1398779.0,Undirected
76,49,9916.0,Undirected
76,51,268.0,Undirected
76,54,2744.0,Undirected
76,55,33310.0,Undirected
76,58,23026.0,Undirected
76,59,12.0,Undirected
76,60,552.0,Undirected
76,62,17.0,Undirected
76,63,14311.0,Undirected
76,66,8507.0,Undirected
76,69,308.0,Undirected
76,70,498.0,Undirected
76,71,591.0,Undirected
76,78,884.0,Undirected
76,79,3704.0,Undirected
76,80,880.0,Undirected
76,82,212.0,Undirected
76,83,179.0,Undirected
76,90,72.0,Undirected
76,94,66564.0,Undirected
76,95,3026.0,Undirected
76,96,13513.0,Undirected
76,97,28589.0,Undirected
76,103,1898.0,Undirected
76,105,4161.0,Undirected
76,108,31653.0,Undirected
76,109,9975.0,Undirected
76,112,2638.0,Undirected
76,120,36.0,Undirected
76,125,326.0,Undirected
76,127,1239.0,Undirected
76,128,329.0,Undirected
76,130,1063.0,Undirected
76,133,1.0,Undirected
76,134,322.0,Undirected
76,136,1871.0,Undirected
76,146,238.0,Undirected
76,150,64.0,Undirected
76,156,149.0,Undirected
76,158,1150.0,Undirected
76,178,49.0,Undirected
76,19,6.0,Undirected
76,42,2212.0,Undirected
76,52,102.0,Undirected
76,67,48.0,Undirected
76,68,4085.0,Undirected
76,84,269.0,Undirected
76,86,40.0,Undirected
76,87,83.0,Undirected
76,91,22744.0,Undirected
76,102,114.0,Undirected
76,117,797.0,Undirected
76,182,456.0,Undirected
76,48,118.0,Undirected
76,72,51.0,Undirected
76,73,74.0,Undirected
76,77,21.0,Undirected
76,88,161.0,Undirected
76,98,65.0,Undirected
76,99,16.0,Undirected
76,116,154.0,Undirected
76,121,54.0,Undirected
76,148,14.0,Undirected
76,155,4.0,Undirected
76,166,21.0,Undirected
76,187,1.0,Undirected
76,212,10.0,Undirected
77,48,455.0,Undirected
77,51,6029.0,Undirected
77,88,107.0,Undirected
77,90,61.0,Undirected
77,15,408.0,Undirected
77,22,38.0,Undirected
77,32,2067.0,Undirected
77,63,29.0,Undirected
77,6,274.0,Undirected
77,14,90.0,Undirected
77,27,96.0,Undirected
77,37,96.0,Undirected
77,45,371.0,Undirected
77,74,13.0,Undirected
77,3,86.0,Undirected
77,4,38.0,Undirected
77,7,304.0,Undirected
77,9,304.0,Undirected
77,11,2.0,Undirected
77,30,38.0,Undirected
77,36,26.0,Undirected
77,44,100.0,Undirected
77,52,17.0,Undirected
77,60,96.0,Undirected
77,62,18.0,Undirected
78,2,401.0,Undirected
78,4,12291.0,Undirected
78,5,176.0,Undirected
78,6,2646.0,Undirected
78,7,1582.0,Undirected
78,9,938.0,Undirected
78,14,84865.0,Undirected
78,15,14124.0,Undirected
78,22,4365.0,Undirected
78,23,8643.0,Undirected
78,27,2110.0,Undirected
78,28,268.0,Undirected
78,32,1309.0,Undirected
78,33,1430.0,Undirected
78,35,10622.0,Undirected
78,36,66.0,Undirected
78,37,777.0,Undirected
78,44,11164.0,Undirected
78,45,18438.0,Undirected
78,54,87.0,Undirected
78,57,2.0,Undirected
78,59,730.0,Undirected
78,60,52.0,Undirected
78,63,146.0,Undirected
78,67,529.0,Undirected
78,68,202.0,Undirected
78,70,871.0,Undirected
78,80,341.0,Undirected
78,82,617.0,Undirected
78,90,8.0,Undirected
78,91,2570.0,Undirected
78,104,75.0,Undirected
78,109,1006.0,Undirected
78,110,131.0,Undirected
78,119,844.0,Undirected
78,125,255.0,Undirected
78,134,100.0,Undirected
78,146,1784.0,Undirected
78,150,341.0,Undirected
78,156,44.0,Undirected
78,157,16.0,Undirected
78,158,108.0,Undirected
78,170,443.0,Undirected
78,173,110.0,Undirected
78,180,94.0,Undirected
78,182,7.0,Undirected
78,187,526.0,Undirected
78,193,9.0,Undirected
78,213,334.0,Undirected
78,3,133.0,Undirected
78,8,18.0,Undirected
78,10,626.0,Undirected
78,11,238.0,Undirected
78,13,5.0,Undirected
78,17,956.0,Undirected
78,18,36.0,Undirected
78,25,82.0,Undirected
78,29,2.0,Undirected
78,30,98.0,Undirected
78,31,4539.0,Undirected
78,34,49.0,Undirected
78,39,312.0,Undirected
78,40,558.0,Undirected
78,42,14.0,Undirected
78,48,1.0,Undirected
78,49,60.0,Undirected
78,51,1.0,Undirected
78,52,21.0,Undirected
78,69,6.0,Undirected
78,76,86.0,Undirected
78,77,5.0,Undirected
78,84,7.0,Undirected
78,86,12.0,Undirected
78,87,85.0,Undirected
78,88,541.0,Undirected
78,94,42.0,Undirected
78,96,267.0,Undirected
78,105,134.0,Undirected
78,108,6.0,Undirected
78,116,75.0,Undirected
78,117,4.0,Undirected
78,148,7221.0,Undirected
79,6,1619.0,Undirected
79,16,2575.0,Undirected
79,29,2.0,Undirected
79,45,117264.0,Undirected
79,58,11131.0,Undirected
79,120,14.0,Undirected
79,4,92.0,Undirected
79,7,8343.0,Undirected
79,10,8342.0,Undirected
79,14,174.0,Undirected
79,15,150.0,Undirected
79,17,215.0,Undirected
79,22,411.0,Undirected
79,23,1432.0,Undirected
79,27,1013.0,Undirected
79,76,10828.0,Undirected
79,97,40055.0,Undirected
79,2,19.0,Undirected
79,9,1.0,Undirected
79,11,54.0,Undirected
79,18,1.0,Undirected
79,32,1028.0,Undirected
79,35,2310.0,Undirected
79,37,1.0,Undirected
79,44,24.0,Undirected
79,55,59.0,Undirected
79,60,1.0,Undirected
79,63,85.0,Undirected
79,66,82.0,Undirected
79,95,169.0,Undirected
79,96,6013.0,Undirected
79,108,442.0,Undirected
79,136,19.0,Undirected
79,94,104575.0,Undirected
80,2,79.0,Undirected
80,3,30.0,Undirected
80,4,167.0,Undirected
80,6,1000.0,Undirected
80,7,1904.0,Undirected
80,8,246.0,Undirected
80,9,565.0,Undirected
80,10,1093.0,Undirected
80,11,25548.0,Undirected
80,13,10579.0,Undirected
80,14,313.0,Undirected
80,15,25712.0,Undirected
80,17,21.0,Undirected
80,18,176.0,Undirected
80,21,1990.0,Undirected
80,22,1343.0,Undirected
80,23,1561.0,Undirected
80,25,28.0,Undirected
80,26,32.0,Undirected
80,27,2837.0,Undirected
80,29,161.0,Undirected
80,30,428.0,Undirected
80,31,655.0,Undirected
80,32,31658.0,Undirected
80,33,309.0,Undirected
80,34,115.0,Undirected
80,35,970.0,Undirected
80,36,48091.0,Undirected
80,37,361.0,Undirected
80,39,381.0,Undirected
80,40,34.0,Undirected
80,42,3366.0,Undirected
80,44,4801.0,Undirected
80,45,13193.0,Undirected
80,55,66.0,Undirected
80,57,2.0,Undirected
80,63,3178.0,Undirected
80,66,7.0,Undirected
80,68,7.0,Undirected
80,69,34.0,Undirected
80,70,620.0,Undirected
80,71,75.0,Undirected
80,73,249.0,Undirected
80,76,516.0,Undirected
80,77,35.0,Undirected
80,82,39.0,Undirected
80,83,2.0,Undirected
80,86,45.0,Undirected
80,87,18.0,Undirected
80,96,53.0,Undirected
80,98,394.0,Undirected
80,102,10564.0,Undirected
80,109,207.0,Undirected
80,110,3.0,Undirected
80,117,1423.0,Undirected
80,121,22.0,Undirected
80,133,45.0,Undirected
80,139,1.0,Undirected
80,146,7.0,Undirected
80,16,10.0,Undirected
80,48,20.0,Undirected
80,49,8.0,Undirected
80,51,3.0,Undirected
80,60,1.0,Undirected
80,78,1.0,Undirected
80,84,2.0,Undirected
80,88,1.0,Undirected
80,92,1.0,Undirected
80,105,5.0,Undirected
80,113,10.0,Undirected
80,125,437.0,Undirected
80,158,8.0,Undirected
80,74,7.0,Undirected
80,157,30.0,Undirected
81,7,5542.0,Undirected
81,10,5418.0,Undirected
81,16,4207.0,Undirected
81,37,1.0,Undirected
81,44,1018.0,Undirected
81,45,2259.0,Undirected
81,55,1233.0,Undirected
81,58,5129.0,Undirected
81,66,1633.0,Undirected
81,72,37.0,Undirected
81,76,859.0,Undirected
81,79,840.0,Undirected
81,90,28.0,Undirected
81,94,1195.0,Undirected
81,97,7031.0,Undirected
81,103,404.0,Undirected
81,108,69.0,Undirected
81,112,217.0,Undirected
81,127,750.0,Undirected
81,130,45.0,Undirected
81,136,1738.0,Undirected
81,5,23.0,Undirected
81,6,66.0,Undirected
81,9,3.0,Undirected
81,19,27.0,Undirected
81,22,3592.0,Undirected
81,23,2714.0,Undirected
81,34,1.0,Undirected
81,35,4775.0,Undirected
81,39,4.0,Undirected
81,128,1.0,Undirected
81,156,20.0,Undirected
81,2,89.0,Undirected
81,4,307.0,Undirected
81,8,121.0,Undirected
81,26,7747.0,Undirected
81,27,5328.0,Undirected
81,32,22.0,Undirected
